cid,smiles,molecular_weight
5282138,CC1=C(C(C(=C(N1)C)C(=O)OC/C=C/C2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCOC,492.5
5282164,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CC[C@]34[C@H]2CC[C@@H]5[C@]3(C4)CC[C@@H](C5(C)C)OC(=O)/C=C/C6=CC(=C(C=C6)O)OC)C)C,602.9
5282169,CCC(=O)O[C@@H]1CC(=O)O[C@@H](C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]1OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC)(C)O)N(C)C)O)CC=O)C)O)C,814.0
5282175,CCCCCCCC(=O)CC[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)OC(C)C)O)O,424.6
5282180,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)OC2=C(C3=C(C(=C2C)C)O[C@](CC3)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)/C)/C,713.1
5282182,CC(=CCC/C(=C/CC/C(=C/CCC(=O)OC/C=C(\C)/CCC=C(C)C)/C)/C)C,400.6
5282183,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,562.1
5282198,CCOC(=O)/C=C(\C)/C=C/C[C@@H](C)CCCC(C)C,266.4
5282199,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CCC(=O)C)/C)/C)/C)C,330.5
5282203,CC(C1=CC=C(C=C1)/C=C/2\CCCCC2=O)C(=O)O,258.31
5282209,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C/C6=CC(=C(C=C6)O)OC,590.7
5282215,C1CCNC2=C(C1)C=CC(=C2)C(=O)CCC3CCN(CC3)CC4=CC=CC=C4.C(=C/C(=O)O)\C(=O)O,492.6
5282219,CC(=CCOC1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2)OCC=C(C)C)OCC(=O)O)C,450.5
5282229,CC(=CCC/C(=C/CC/C(=C/C(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)O)/C)/C)C,578.8
5282230,COC1=C(C=C(C=C1)/C=C/C(=O)NC2=CC=CC=C2C(=O)O)OC,327.3
5282242,C1C=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)/C(=C\CC(=O)O)/C3=CSC(=N3)N)C(=O)O,410.4
5282318,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C.C(=C\C(=O)O)\C(=O)O,410.5
5282367,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,444.6
5282375,CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C(=C(C=C1C)OC)C)C,354.5
5282379,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,300.4
5282381,CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,382.5
5282386,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C.Cl,280.83
5282402,CN(C)CC/C=C\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O.Cl,373.9
5282409,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,406.9
5282415,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O.C(C(CO)(CO)N)O,475.6
5282422,CCN(CC)CC1=NC=CN1C2=C(C=C(C=C2)[N+](=O)[O-])C(=O)C3=CC=CC=C3Cl.C(=C/C(=O)O)\C(=O)O,528.9
5282433,CCCCCOC1=CC=CC=C1/C(=C\SC)/N2C=CN=C2,302.4
5282435,C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl.C(=C\C(=O)O)\C(=O)O,372.16
5282443,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3,278.4
5282450,C1CCN(CC1)CC2=CC(=NC=C2)OC/C=C\CNC3=C(C(=O)C3=O)N,356.4
5282451,C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.[Ca+2],881.0
5282458,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N2CCN(CC2)CC(=O)N3CCCC3.C(=C\C(=O)O)\C(=O)O,533.6
5282474,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)/C=C(\CC3=CC=CS3)/C(=O)O.CS(=O)(=O)O,520.6
5282484,C[C@@H](CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C.C(=C\C(=O)O)\C(=O)O,444.5
5282485,CCOCCN1C(=NC2=CC=CC=C12)N3CCN(CCC3)C.C(=C/C(=O)O)\C(=O)O.C(=C/C(=O)O)\C(=O)O,534.6
5282493,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)COC(=O)C(C)(C)C)C)O)Cl)C)F,495.0
5282494,CCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO,446.6
5282517,C[C@@H](C(=O)N[C@@H](C)C(=O)NC1[C@H]2[C@@H]1CN(C2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F)N.CS(=O)(=O)O,654.6
5282521,CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O)N(C)C)O)CCN3C[C@@H](C[C@@H](C3)C)C)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC,869.1
5282593,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)O,275.34
5282745,CCCCCC/C=C/CCCCCCCC(=O)O,254.41
5283292,CCCC/C=C/CCCCO,156.26
5283335,CCCCCC/C=C/C=O,140.22
5283344,CCCCCC(/C=C/C=O)O,156.22
5283345,CCCCCCC/C=C/C=O,154.25
5283349,CCCCC/C=C/C=C/C=O,152.23
5283387,CCCCCCCC/C=C\CCCCCCCC(=O)N,281.5
5283389,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O,361.5
5283711,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](CCC3=C)O)C,384.6
5283718,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](C[C@@H](C3=C)O)O)C,400.6
5283740,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](C[C@@H](C3=C)O)O)C,416.6
5284341,C1=CC=C(C=C1)C2=CC=C(C=C2)N.Cl,205.68
5284342,C(C(=O)O)C(CC(=O)[O-])(C(=O)[O-])O.[NH4+].[NH4+],226.18
5284343,C([C@H]([C@@H]1[C@@H]([C@@H]2[C@H](O1)O[C@H](O2)C(Cl)(Cl)Cl)O)O)O,309.5
5284346,O.O.[Cl-].[Cl-].[Ba+2],244.26
5284349,C1=CC=C(C=C1)N=NC2=C(C3=C(C(=C(C=C3C=C2S(=O)(=O)[O-])S(=O)(=O)[O-])N=NC4=CC=C(C=C4)C5=CC=C(C=C5)N=NC6=C(C=C(C=C6)N)N)N)O.[Na+].[Na+],781.7
5284359,[Cl-].[Cl-].[Ca+2],110.98
5284360,CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N.CS(=O)(=O)O,494.5
5284361,CCC(CCC(C(CC(C(C(CCl)Cl)Cl)Cl)Cl)Cl)Cl,411.4
5284363,C1=CC(=CC=C1N)Cl.Cl,164.03
5284366,C[NH+](C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)[O-])\C(=O)O,390.9
5284369,C1=CC=C(C=C1)/C=C/COC(=O)C2=CC=CC=C2N,253.29
5284371,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O,299.4
5284373,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,1202.6
5284376,CC(C)N(C(C)C)C(=O)SC/C(=C/Cl)/Cl,270.22
5284378,C1=CC(=C(C=C1N)S(=O)(=O)O)/C=C/C2=C(C=C(C=C2)N)S(=O)(=O)O,370.4
5284382,C1CO[C@@H]([C@H](O1)Cl)Cl,156.99
5284385,COC1=CC(=C(C=C1)N)OC.Cl,189.64
5284409,CC(C)(C)NC[C@@H](COC1=CC=CC2=C1CCCC2=O)O.Cl,327.8
5284416,[Cl-].[Cl-].[Hg+2],271.50
5284419,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)OC)O)O)O)O)O)O)O,624.6
5284421,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,294.5
5284429,O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[Ni+2],262.85
5284435,C1=CC=C(C=C1)NC2=C(C=C(C=C2)NC3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)[O-].[Na+],452.4
5284439,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3.C(=C\C(=O)O)\C(=O)O,393.6
5284441,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl,340.3
5284442,C1=CC=C(C=C1)/C(=C\CCCCC(=O)O)/C2=CN=CC=C2,281.3
5284443,CNC[C@@H](C1=CC(=CC=C1)O)O.Cl,203.66
5284447,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](C[C@@H]3[C@H](O3)/C=C/C(=O)O1)O)O)O)C(=O)O)O[C@H]4[C@H]([C@H]([C@@H]([C@H](O4)C)O)N)O,665.7
5284448,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOCC(C1C(CC(O1)OCCO)OCCO)OCCO,604.8
5284451,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,401.5
5284452,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O.O.O,338.27
5284459,C1=CC=C(C=C1)/C=C/[N+](=O)[O-],149.15
5284462,COP(=O)(OC)O/C(=C\Cl)/C1=CC(=C(C=C1Cl)Cl)Cl,366.0
5284466,[Cl-].[Cl-].[Sn+2],189.61
5284469,C=C1C(C2(C(C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)(CCl)CCl,411.8
5284472,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3.O.Cl,332.9
5284483,CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Zn+2],474.1
5284499,CCCCCCCC/C=C\CCCCCCCCO,268.5
5284503,CC/C=C/CCO,100.16
5284507,CC(=CCC/C(=C/CCC(C)(C=C)O)/C)C,222.37
5284513,CC1=CC(=C(C(=C1/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C)C)C)OC,326.4
5284514,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC(=N3)/C=C/C(=O)O,348.4
5284516,CCC(=O)O[C@@]1(CCN(C[C@H]1C)C)C2=CC=CC=C2,261.36
5284517,C[C@@H]([C@@H]1CC[C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@@H]([C@H]([C@H]2O)N(C)C(=O)CN)OC)O)N)N)N,405.5
5284529,COC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)N)SC1)C(=O)O,365.4
5284533,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)CC[C@]34C)Cl)C)O,362.9
5284537,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5C[C@@H]5[C@]34C)Cl)C)O,374.9
5284555,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O.C1CNCCN1,436.6
5284557,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C#C)O)C,312.4
5284572,CC1(C(=[N+](C2=C1C3=CC=CC=C3C=C2)CCCCS(=O)(=O)[O-])/C=C\C=C/C=C\C=C\4/C(C5=C(N4CCCCS(=O)(=O)[O-])C=CC6=CC=CC=C65)(C)C)C.[Na+],775.0
5284579,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H](C([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@@H]([C@@H](O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,828.0
5284580,C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)OC3CC[C@]4([C@@H](C3)CC[C@@H]5[C@@H]4CC[C@]6([C@@]5(CC[C@@H]6C7=CC(=O)OC7)O)C)C)C)O)O[C@H]8C[C@@H]([C@@H]([C@H](O8)C)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC(=O)C,969.1
5284584,C1CC(=C(N2[C@H]1[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)Cl.O,367.78
5284587,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@H]3C(=O)C[C@@]2([C@]1(C(=O)CO)O)C)C,372.5
5284594,C=C1CC[C@]2([C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3CC6CC6)O,339.4
5284596,C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,327.4
5284607,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C,450.7
5284610,C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@@H]2O)C)OC3=CC4=CC5=C(C(=O)[C@H](C(C5)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)O[C@H]6C[C@H]([C@@H]([C@H](O6)C)O)O[C@H]7C[C@H]([C@@H]([C@H](O7)C)O)O[C@H]8C[C@]([C@@H]([C@H](O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,1085.1
5284613,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,530.6
5284619,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@@H]4CC[C@@H]([C@H](O4)C)N(C)C,843.1
5284620,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@@H]4CC[C@@H]([C@H](O4)C)N(C)C,885.1
5284623,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)COC(O7)C8=CC=CS8)O)O,656.7
5284627,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,339.36
5284629,CCO[C@H]1[C@@H]([C@H]([C@H](O1)C(COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O,478.6
5284630,C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](C[C@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C,814.0
5284631,C1CC[N+]2(C1)[C@@H]3CC[C@H]2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O.[Cl-],428.0
5284633,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@H](C(C)C)C(=O)O,435.5
5287407,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@H](O2)[C@@H]([C@H]9O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O,1297.1
5288209,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)NC2=CC=C(C=C2)O)/C)/C,391.5
5289501,C/C(=C\C1=CC=C(C=C1)C(=O)O)/C2=CC3=C(C=C2)C(CCC3(C)C)(C)C,348.5
5309446,C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl.Cl,362.3
5310987,C(/C=C/C(=O)O)N,101.10
5310993,CC1=CN=C(C=[N+]1[O-])C(=O)O,154.12
5311010,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSCCC(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)OCC)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(=O)N)CC(=O)N)[C@@H](C)O,994.2
5311035,CCCC1(CCC1)[C@@H](C/C=C/[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)OC)O)O,408.6
5311037,CCN1C2=C(C(=O)N(C1=O)CC)N(C(=N2)/C=C/C3=CC(=C(C=C3)OC)OC)C,384.4
5311051,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)F)C,410.9
5311064,COC1=C(C=C(C=C1)CCNC[C@@H](C2=CC=C(C=C2)O)O)OC,317.4
5311066,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@]35C)O,416.5
5311067,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)CO)C)O)F)C,376.5
5311071,C[C@H]\1CC[C@@H](C/C1=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C)O,398.7
5311093,CCCCCCCC/C=C\CCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,417.6
5311100,C1[C@@H]([C@@H]([C@H]([C@@H]1O)/C=C/[C@H](COC2=CC=CC(=C2)C(F)(F)F)O)C/C=C\CCCC(=O)O)O,458.5
5311110,C([C@H]([C@H]([C@H](C=O)O)O)O)O,150.13
5311181,CC#CCC(C)[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/C2)O)O,360.5
5311217,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2/C=C/C(=O)OC(C)(C)C)C(=O)OCC)C)C,455.5
5311271,COC1=CC=CC(=C1OC)[C@@H](C2CCN(CC2)CCC3=CC=C(C=C3)F)O,373.5
5311304,C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O,357.4
5311309,CC(C)C1CCC(CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)O,317.4
5311398,CCC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)OC(=O)C)N5CCCCC5)C)C)[N+]6(CCCCC6)CC=C.[Br-],677.8
5311429,CC1(CO[C@H](CN1)CC(=O)O)C,173.21
5311454,CC(C)(C)C(/C=C/C1=CC2=C(C=C1)OCO2)O,234.29
5311498,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]4([C@H]([C@@H]5[C@]6([C@@]([C@@H](/C(=C(/C7=N/C(=C\C8=N/C(=C(\C4=N5)/C)/[C@H](C8(C)C)CCC(=O)N)/[C@H]([C@]7(C)CC(=O)N)CCC(=O)N)\C)/[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3],1355.4
5315892,C1=CC=C(C=C1)/C=C/CO,134.17
5318042,CCC/C=C/CO,100.16
5318517,C[C@@]12CC[C@H]([C@@]([C@H]1CCC(=C)[C@H]2C/C=C/3\[C@@H](COC3=O)O)(C)CO)O,350.4
5319706,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC,292.5
5319754,CC/C=C(\C)/C=O,98.14
5319879,CCCCCCCC/C=C\CCCCCCCC(=O)OC(CO)CO,356.5
5320128,CC(=CCC/C(=C\CCC(C)(C=C)O)/C)C,222.37
5320530,C1=CC=C(C=C1)CCCOC(=O)/C=C/C2=CC=CC=C2,266.3
5321950,C/C=C(\C)/C=O,84.12
5323714,C1COC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-],225.16
5324275,CC/C(=N/O)/C,87.12
5324278,CCC/C=N/O,87.12
5324289,CN1CC[C@]23[C@@H]4C(=CC=C2[C@H]1CC5=C3C(=C(C=C5)OC)O4)OC,311.4
5324346,COCCCC/C(=N\OCCN)/C1=CC=C(C=C1)C(F)(F)F,318.33
5324707,C/C=C/CC#N,81.12
5325504,C(=C/C(=O)Cl)\C(=O)Cl,152.96
5329098,CC1=CC(=C(N1)/C=C\2/C3=CC=CC=C3NC2=O)C,238.28
5332133,C1=CC=C(C(=C1)/C=C/C2=CC=C(C=C2)C3=CC=C(C=C3)/C=C/C4=CC=CC=C4S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],562.6
5337997,C1=CC(=CC=C1C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])O,275.22
5352135,CC/C(=C(/C1=CC=C(C=C1)O)\C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,387.5
5352435,CC(=CCC/C(=C/C(OC)OC)/C)C,198.30
5352539,CC/C=C\CCOC(=O)C(C)C,170.25
5352543,CCCCCC(=O)OCC/C=C\CC,198.30
5352624,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)SC)C=CC(=C2)F)CC(=O)O,340.4
5352837,CC/C=C\CCCCO,128.21
5353758,C/C(=N\OC(=O)NC)/SC,162.21
5353788,CCO/C(=N/C1=C[N+](=NO1)N2CCOCC2)/[O-],242.23
5354035,CCCCC(/C=C(\C)/C=C/C=C/C(=O)N1CCCC1=O)O,291.4
5354076,CC(C)C/C(=N/O)/C,115.17
5354133,CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OC)O,312.5
5354266,C=CCOC(=O)/C=C\C(=O)OCC=C,196.20
5354280,CCOC1=C(C=C(C=C1)/C=C/C)O,178.23
5354284,CC1=CC(=O)OC2=CC(=CC(=C12)O)O,192.17
5354342,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCC,338.6
5354456,COC(=O)/C=C\C(=O)O,130.10
5354486,CC/C(=C\C)/C(=O)NC(=O)N,156.18
5354626,CCCCCCCCCCCCCCCC/C=C/C1CC(=O)OC1=O,350.5
5355019,CCCSS/C(=C(\C)/N(CC1=CN=C(N=C1N)C)C=O)/CCO,356.5
5355079,CC1=C(C(=O)OC2=C1C=CC(=C2)O)Cl,210.61
5355130,CCCCC(CC)COC(=O)/C=C/C1=CC=C(C=C1)OC,290.4
5355732,C/C=C(\C)/C#N,81.12
5355850,CCC(=O)OC/C=C/C1=CC=CC=C1,190.24
5355851,CC(C)C(=O)OC/C=C/C1=CC=CC=C1,204.26
5355853,CCC(=O)OC/C=C(\C)/CCC=C(C)C,210.31
5355856,CCCC(=O)OC/C=C(\C)/CCC=C(C)C,224.34
5355858,CC(=CCCC(C)(C=C)OC(=O)/C=C/C1=CC=CC=C1)C,284.4
5355863,C/C(=C\C(=O)OC)/OP(=O)(OC)OC,224.15
5356785,C1=CC=C(C=C1)/C=C\C2=CC=CC=C2,180.24
5356789,CCCCCCCC/C=C\CCCCCCCCN,267.5
5357002,C/C=C(\C)/C(=O)OCCC1=CC=CC=C1,204.26
5358572,COC1=CC=C(C=C1)C(=O)/C(=C\C(=O)O)/Br,285.09
5358902,CCOC(=O)/C=C/C(=O)O,144.12
5358907,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3.C(=C\C(=O)O)\C(=O)O,354.4
5359271,CCOC1=C2C3=C(C[C@@H]4[C@H]5[C@]3(CCN4C)[C@@H](O2)[C@H](C=C5)O)C=C1,313.4
5359371,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1CC4=C3C=C(C=C4)O,283.4
5359421,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](CC4)O,287.35
5360316,[Ca+2].[Br-].[Br-],199.89
5360350,[Cl-].[Cl-].[Ba+2],208.23
5360487,C1=CC(=CC=C1CCO)NC2=C3C(=C(C=C2)O)C(=O)C4=C(C=CC(=C4C3=O)[N+](=O)[O-])O,420.4
